iter	RMSE
0	22832.43413
1	21249.57596
2	19779.61844
3	18398.30974
4	17128.9251
5	15958.7366
6	14867.53815
7	13839.23636
8	12894.68357
9	12005.13645
10	11189.41817
11	10438.27137
12	9738.829457
13	9084.059227
14	8460.917057
15	7885.731233
16	7347.356803
17	6857.938309
18	6393.155991
19	5959.244385
20	5560.536714
21	5188.319235
