iter	Passed	Remaining
0	1	118
1	1	83
2	2	70
3	2	55
4	2	49
5	3	60
6	4	53
7	4	51
8	4	49
9	5	48
10	5	44
11	5	43
12	6	42
13	6	41
14	7	45
15	8	42
16	8	41
17	8	40
18	9	39
19	9	38
20	10	38
21	10	37
22	10	36
23	11	35
24	11	34
25	12	34
26	12	33
27	12	32
28	12	31
29	13	30
30	13	30
31	13	29
32	14	28
33	14	28
34	14	27
35	15	27
36	15	26
37	16	26
38	16	25
39	16	25
40	17	24
41	18	25
42	18	24
43	19	24
44	19	23
45	20	23
46	20	23
47	21	22
48	21	22
49	21	21
50	22	21
51	22	21
52	23	20
53	23	20
54	24	19
55	24	19
