iter	Passed	Remaining
0	0	41
1	0	36
2	1	33
3	1	31
4	1	31
5	1	30
6	2	30
7	2	30
8	2	27
9	2	26
10	3	24
11	3	24
12	3	24
13	3	24
14	4	24
15	4	24
16	4	23
17	5	23
18	5	22
19	5	22
20	5	21
21	6	21
22	6	21
23	7	22
24	7	22
25	7	22
26	8	21
27	8	21
28	8	20
29	8	20
30	9	20
31	9	19
32	9	19
33	9	18
