iter	RMSE
0	36.52671059
1	33.15198093
2	30.59211531
3	28.67415065
4	28.25397047
5	26.90649402
6	26.32904718
7	25.86178353
8	25.3528225
9	24.91356097
10	24.52157596
11	24.37038857
12	24.10273814
13	23.94594377
14	23.79734523
15	23.65569481
16	23.52231368
17	23.32712791
18	22.55428249
19	22.10299218
20	22.00420908
21	21.92086852
22	21.79028036
23	21.68775838
24	21.60677442
25	21.51817904
26	21.43397776
27	21.35497106
28	21.27605688
29	21.2014656
30	21.13097334
31	21.06436658
32	21.00144176
33	20.94200491
34	20.88587132
35	20.83286516
36	20.78281918
37	20.73557431
38	19.73610413
39	19.65324978
40	19.6111806
41	19.5715781
42	19.02960871
43	18.41918424
44	18.35523687
45	18.31997202
46	18.28698428
47	18.25601297
48	18.22687545
49	18.19943268
50	18.17357087
51	18.14919169
52	18.12620705
53	17.76072438
54	17.42542068
55	17.39671089
56	17.3755317
57	17.35574954
58	17.33719702
59	17.31975809
60	17.26993783
61	17.25435774
62	17.24001436
63	17.15249923
64	17.13936749
65	16.84157066
66	16.82960269
67	16.81832323
68	16.76920802
69	16.75944978
70	16.75057054
71	16.7418887
72	16.47104891
73	16.31036505
74	16.29690635
75	16.28310441
76	16.09554027
77	15.96319983
78	15.85741126
79	15.85223955
80	15.67498416
81	15.65649219
82	15.64010477
83	15.61764328
84	15.6032408
85	15.50247009
86	15.37403164
87	15.37048991
88	15.29103845
89	15.28766725
90	15.20306583
91	15.17080742
92	15.11932139
93	15.05039776
94	15.03211589
95	14.95217782
96	14.94972834
97	14.84835407
98	14.8367916
99	14.77268473
