iter	RMSE
0	0.9210742572
1	0.8476527536
2	0.78022743
3	0.7176423334
4	0.6606455087
5	0.6081582482
6	0.5602733175
7	0.5157351079
8	0.4752443764
9	0.4375783456
10	0.403433833
11	0.3721714374
12	0.3435855354
13	0.3172205083
14	0.2923823886
15	0.2694012734
16	0.2483752182
17	0.2290894587
18	0.2114546604
19	0.1951552447
20	0.1802441285
21	0.1666793784
22	0.1542189452
23	0.1428208351
24	0.1322470851
25	0.1225464368
26	0.1135523305
27	0.1057376876
28	0.09862120192
29	0.09181333878
30	0.08555236686
31	0.07980116929
32	0.07440773458
33	0.06918847654
34	0.06479847163
35	0.06066953811
36	0.05682045968
37	0.05399541991
38	0.05068844111
39	0.04777399048
40	0.04510962712
41	0.04254512081
42	0.04014902648
43	0.03796226971
44	0.03590667475
45	0.03416236362
46	0.03235222021
47	0.03094112437
48	0.02956287288
49	0.02828540799
50	0.02712149348
51	0.02602134549
52	0.02480636338
53	0.02379846323
54	0.02301045117
55	0.0222888803
56	0.02154253429
57	0.02078940016
58	0.02015882968
59	0.01954128312
60	0.01896028947
61	0.01843665463
62	0.0180172712
63	0.0175765831
64	0.01724980146
65	0.01688137667
66	0.01653977811
67	0.01618393743
68	0.01585592565
69	0.01551377067
70	0.01525917223
71	0.01501949192
72	0.01482320415
73	0.01462623908
74	0.01442916893
75	0.01425756474
76	0.01404576972
77	0.01386276065
78	0.01369164847
79	0.01355411015
80	0.01332470319
81	0.01317974404
82	0.01300360218
83	0.01283420556
84	0.01272655864
85	0.01260915905
86	0.01246036624
87	0.01235904691
88	0.01221918743
89	0.01209169256
90	0.01196795682
91	0.0117693896
92	0.01163655913
93	0.01153637661
94	0.01137933322
95	0.01127589092
96	0.01117980835
97	0.01105193531
98	0.01094296518
99	0.01085404315
